country_iso3,year,period,allegation,paragraph_id,word_count,flagged_for_review,suggested_violation,violation_score,violation_matches,suggested_strategy,strategy_score,strategy_matches,manual_violation_code,manual_strategy_code,coder_notes,paragraph_text
IDN,1992,Post–Cold War (1990–2001),Indonesian occupation of East Timor; Dili/Santa Cruz massacre (1991),5,154,False,,0.006494,aggression,,0.006494,internal affairs,,,,"Simmering disputes, violent conflicts, aggression and foreign occupation, interference in the internal affairs of States, policies of hegemony and domination, ethnic strife, religious intolerance, new forms of racism and narrowly conceived nationalism continue to obstruct the building of harmonious coexistence between States and peoples and have even led to the disintegration of States and societies. A profoundly anguishing example is that of the former Socialist Federal Republic of Yugoslavia, whose break-up has led to the formation of separate, independent States, three of which, Bosnia and Herzegovina, Croatia and Slovenia, have since become Members of the United Nations. On these explosive and tragic crises in various parts of the world our Movement has taken a clear stand. We have called for speedy and resolute action to end the carnage in Bosnia and Herzegovina and condemned the massive atrocities and violations of human rights being committed against the people of that Republic, especially its Muslim population."
IDN,1992,Post–Cold War (1990–2001),Indonesian occupation of East Timor; Dili/Santa Cruz massacre (1991),6,152,False,,0.006579,aggression,,0.006579,sovereignty,,,,"We have also condemned the repugnant policy of ""ethnic cleansing"", reaffirmed the inadmissibility of aggression and of acquisition of territory by force, and called for full respect for the sovereignty, independence, territorial integrity and cultural identity of Bosnia and Herzegovina. We have launched collective action to help alleviate the immense suffering of the people of Somalia and to play a critical role in the search for a comprehensive solution to the fratricidal conflict in that land. We have reiterated our unflinching support for the struggle of the Palestinian people, under the leadership of the Palestine Liberation Organization (PLO), to realize their inalienable right to selfdetermination, independence and sovereign statehood in their own homeland. We call on the world community to prevail upon Israel to contribute to the search for peace through the implementation of the Security Council resolutions that provide for the withdrawal of Israel from all occupied Palestine and Arab lands."
IDN,1992,Post–Cold War (1990–2001),Indonesian occupation of East Timor; Dili/Santa Cruz massacre (1991),7,123,False,,0.00813,apartheid,,0.00813,sovereignty,,,,"And once again we stress the imperative need to end the universally condemned system of apartheid, once and for all, and of establishing a non-racial, democratic and united South Africa. Having welcomed the end of the Gulf War and the restoration of Kuwait's sovereignty, independence and territorial integrity, we have urged the commencement of a process of reconciliation that will finally heal the wounds of war and restore stable peace and harmonious cooperation in that region. While we rejoiced at the establishment of the transitional government of the Islamic State of Afghanistan, the tenth summit noted with regret that the process towards national reconciliation and the establishment of a permanent government through free and fair elections is still marred by continuing internecine strife."
IDN,1992,Post–Cold War (1990–2001),Indonesian occupation of East Timor; Dili/Santa Cruz massacre (1991),8,131,False,,0.0,,,0.0,,,,,"We hope that these obstacles will soon be overcome so that peace can be restored and national reconstruction can commence. On Cambodia, we have reiterated our confidence in the determination and capability of the Cambodian people, under the leadership of Prince Samdech Norodom Sihanouk and the members of the Supreme National Council, with the assistance of the United Nations Transitional Authority in Cambodia (UNTAC), to uphold the Paris Agreements in their balanced totality. We remain convinced that the Paris Agreements are still the best basis for the achievement of a comprehensive, just and durable peace in Cambodia, based on national reconciliation and reconstruction. Only through their strict implementation will it be possible to bring to an end the protracted war that has inflicted unspeakable suffering and devastation on the Cambodian people."
IDN,1992,Post–Cold War (1990–2001),Indonesian occupation of East Timor; Dili/Santa Cruz massacre (1991),9,139,False,,0.007194,weapons of mass destruction,,0.0,,,,,"A world caught in the throes of pervasive change and transition is basically an unstable and unpredictable world. The Movement has therefore resolved to intensify its efforts in the field of disarmament. While it is true that there has been encouraging progress in limiting nuclear and conventional armaments, the disarmament agenda is still largely unfinished. A nuclear-weapon-free world has always been the vision of our movement, for until it is achieved this threat to human survival will continue to cast its shadow over all other endeavours and aspirations. We have urged accelerated efforts on other priority disarmament issues, particularly the prohibition of all weapons of mass destruction. Besides posing an acute danger to world peace and security, the continuing global arms race and unbridled military spending also constitute a huge drain on national economies and on the world economy."
IDN,1992,Post–Cold War (1990–2001),Indonesian occupation of East Timor; Dili/Santa Cruz massacre (1991),10,136,False,,0.007353,cross-border,,0.007353,consistent,,,,"Our Movement has consistently maintained that the resources released through disarmament and arms reduction should be redirected towards the social and economic development of all countries, especially the developing countries. The establishment of this productive linkage between disarmament and development will also make it possible to attain security at lower levels of armament. We should now recognize that peace and security depend as much on socio-economic factors as on military ones. Sharply reduced prospects for economic and social advancement, large-scale unemployment, abject poverty, massive cross-border migrations and severe environmental degradation also endanger peace. We cannot hope to attain comprehensive security and stable peace without making substantive progress in the war against poverty, underdevelopment, disease and social injustice. That is why it should deeply concern us that the world economy is mired in sluggish and uneven growth."
IDN,1992,Post–Cold War (1990–2001),Indonesian occupation of East Timor; Dili/Santa Cruz massacre (1991),11,132,True,,0.0,,historical,0.015152,historical; historically,,,,"With few exceptions, developing countries are experiencing stagnation or vastly inadequate growth rates, with the most vulnerable ones slumping into sharp decline. Most alarming is the prolonged critical situation in Africa where the plight of millions requires speedy and decisive action. Africa deserves our special attention. Developing countries in general are severely hampered by an unfavourable external economic environment characterized by inadequate access to technology, unabated protectionism, historically low prices for commodities and raw materials, severely contracted financial flows and the crushing burden of external debt, resulting in reverse financial flows to the developed countries and the multilateral financial institutions. The external debt crisis of the developing countries has intensified in magnitude and global impact, and is being exacerbated by volatile exchange-rate fluctuations for the major currencies and by high interest rates."
IDN,1992,Post–Cold War (1990–2001),Indonesian occupation of East Timor; Dili/Santa Cruz massacre (1991),12,124,False,,0.0,,,0.0,,,,,"The debt-reduction schemes that have been tried are far from adequate; they need to be broadened to include all kinds of debts and all categories of debtors, including those that have made great efforts to meet their debt obligations. A differentiated approach should be adopted that would allow debt cancellation for the least developed countries and more generous terms, in both debt servicing and new concessional loans, for lower-income developing countries. Our Movement will continue to press for a coordinated and development-oriented approach to the solution of this problem that will bring relief as well as allow for the recovery and continued growth of debtor countries. Even global developments that appear to imply positive prospects could have a negative impact on the developing countries."
IDN,1992,Post–Cold War (1990–2001),Indonesian occupation of East Timor; Dili/Santa Cruz massacre (1991),13,133,False,,0.0,,,0.007519,multilateral,,,,"The transformation of Central and Eastern European economies and the formation of powerful groupings among developed countries could deflect the focus from poverty alleviation in developing countries and adversely affect their trade and growth prospects. Particularly lamentable is the continuing impasse in the Uruguay Round of multilateral trade negotiations. The Non-Aligned Movement has therefore called on the developed countries to ensure without further delay a balanced, equitable and satisfactory conclusion of the Uruguay Round that would take into account the interests of all parties, especially the development needs and concerns of the developing countries. We, the non-aligned countries, realize too well that global problems are interlinked, especially in the economic sphere. And because most of today's problems are global in nature, they cannot be solved through short-term relief measures or through piecemeal reform."
IDN,1992,Post–Cold War (1990–2001),Indonesian occupation of East Timor; Dili/Santa Cruz massacre (1991),14,132,False,,0.0,,,0.0,,,,,"Hence, it is time the countries of both the North and the South forged a new compact on development and a new democratic partnership in fashioning global solutions to these global problems. Only in that way can we deliver the world economy from its present disarray and do away with the inequitable international structures and modalities that have resulted in deepening disparities and unacceptable injustices in international economic relations and an inexorably widening prosperity and technology gap between the developed and the developing countries. Only in .that way can we hope to restructure the international economic system and international economic relations so as to make them more equitable and thus more viable. We, the non-aligned countries, have therefore called for a revival of the constructive dialogue between the North and the South."
IDN,1992,Post–Cold War (1990–2001),Indonesian occupation of East Timor; Dili/Santa Cruz massacre (1991),15,122,False,,0.0,,,0.0,,,,,"But this time the dialogue should be based on the imperative of genuine interdependence, mutuality of interests and of benefits, and shared responsibility, with the positions of each side clearly elaborated and presented, and rationally discussed and negotiated. Never before have the fate and fortunes of the North and the South been so inextricably intertwined. In the absence of stability and development in the South, the North cannot hope to sustain its economic prosperity. Without a favourable global environment, which the policies of the North should provide, the South cannot achieve its development goals. Thus, common sense dictates the need for both sides to sit down and discuss how together they can manage the massive changes and challenges of the decades ahead."
IDN,1992,Post–Cold War (1990–2001),Indonesian occupation of East Timor; Dili/Santa Cruz massacre (1991),16,166,False,,0.0,,,0.006024,multilateral,,,,"At the same time, we have resolved to intensify South-South cooperation on the basis of collective self-reliance. This is imperative, for South-South cooperation is vital for promoting our own development and for reducing undue dependence on the North. It is also an integral element in any strategy for the attainment of a new and equitable international economic order. Towards that end, we are initiating concrete cooperative ventures in such areas as food security, population, trade and investment, and devising practicable modalities for their implementation. By thus pooling the resources, expertise and experience of the South, we hope to translate the concept of collective self-reliance into reality. We invite the developed countries and the multilateral financial institutions to support us in this endeavour, for it should be clear that the fostering of expanded economic cooperation among the developing countries will in turn impart added vitality to the growth and expansion of the world economy as a whole and yield corresponding benefits to the developed countries as well."
IDN,1992,Post–Cold War (1990–2001),Indonesian occupation of East Timor; Dili/Santa Cruz massacre (1991),17,131,False,,0.0,,,0.007634,consistent,,,,"A global concern that requires the heightened attention of the entire international community is the rapid degradation of the environment. We, the non-aligned countries, welcome the results of the Conference held in Rio de Janeiro. They confirm the long-held conviction of our Movement that the issues of environment and development are inseparable and should be integrally addressed on the basis of equitably shared responsibility. The pursuit of environmentally sound and sustainable development will require a global partnership that will have to address the need of developing countries for commensurate, additional financial resources and access to environmentally sound technology. Even more important is the effective implementation of the agreed policies, which will require constant monitoring and consistent follow-through. In this context, we welcome the establishment of the high-level Commission on Sustainable Development."
IDN,1992,Post–Cold War (1990–2001),Indonesian occupation of East Timor; Dili/Santa Cruz massacre (1991),18,135,False,,0.0,,,0.007407,moral imperative,,,,"We also believe that social development is no less vital than political and economic development. We therefore support the convening of a world summit on social development which should place the social needs of people at the heart of United Nations endeavours. The full and equal integration of women into the development process has always been a goal of the Non-Aligned Movement. Consequently, we shall fully cooperate in ensuring the success of the World Conference on Women in 1995. We believe that all children should be raised with a standard of living that is adequate for their health and well-being. We shall work to achieve that goal as a matter of moral imperative and commit ourselves to the full and effective implementation of the Declaration and Plan of Action of the World Summit for Children."
IDN,1992,Post–Cold War (1990–2001),Indonesian occupation of East Timor; Dili/Santa Cruz massacre (1991),19,125,False,,0.0,,,0.0,,,,,"At Jakarta, the non-aligned countries enunciated an unequivocal stand on human rights. Allow me to quote from the Jakarta Message: ""We reaffirm that basic human rights and fundamental freedoms are of universal validity. We welcome the growing trend towards democracy and commit ourselves to cooperate in the protection of human rights. We believe that economic and social progress facilitates the achievement of these objectives. No country, however, should use its power to dictate its concept of democracy and of human rights or to impose conditions on others. In the promotion and protection of these rights, we emphasise the inter-relatedness of the various categories, call for a balanced relationship between individual and community rights, and uphold the competence and responsibility of national governments in their implementation."
IDN,1992,Post–Cold War (1990–2001),Indonesian occupation of East Timor; Dili/Santa Cruz massacre (1991),20,144,True,,0.0,,whataboutism,0.013889,selectivity; impartial,,,,"The Non-Aligned Countries, therefore, shall coordinate their positions and actively participate in the preparatory work for the Second World Conference on Human Rights in June 1993 in order to ensure that the Conference addresses all aspects of human rights on the basis of universality, indivisibility, impartiality and non-selectivity."" Moreover, it is our firm conviction that the objective of human rights is the realization of the full potential of the human being, and human potential is not confined to the political field. The fundamental right to economic and social development, for example, cannot be separated and cannot be treated separately from the other categories of human rights. These rights apply to nations as well as to individuals. Thus, every nation has the right to determine its own political and economic system and to preserve its cultural identity as shaped by its own particular historical experience."
IDN,1992,Post–Cold War (1990–2001),Indonesian occupation of East Timor; Dili/Santa Cruz massacre (1991),21,123,False,,0.0,,,0.00813,historical,,,,"The advanced countries of the West have recently been vocal in calling for democracy and good governance as an integral part of the development process, especially in the developing countries. Some are even inclined to make it a new conditionality in development cooperation. The call for democratization and democratic reform in all countries is indeed valid, for it relates directly to the basic aspirations of individuals and nations. But democracy is not a static concept limited to certain established forms and practices. Its basic principles and tenets are indeed of universal and immutable validity. But no single model of democracy can be assumed to be of universal applicability, given the diversity of cultural values and historical experiences of the nations of the world."
IDN,1992,Post–Cold War (1990–2001),Indonesian occupation of East Timor; Dili/Santa Cruz massacre (1991),22,163,False,,0.0,,,0.006135,multilateral,,,,"Moreover, it would be a denial of the basic tenets of democracy if its values were to be strictly observed within nations while they are being ignored among nations. Hence democracy and democratization are dynamic processes that should conform to the fundamental values of each nation and constantly adapt to evolving realities in order to remain relevant and, more important, democratic. These observations equally apply to the United Nations. That is why the Movement of Non-Aligned Countries has always insisted that this multilateral Organization should likewise reflect the democratic spirit of equality, equity and transparency, in representation as well as in the processes of decision-making. Therefore the United Nations and its principal organs should periodically undergo a process of review and revitalization in order to ensure its dynamic adaptation to the evolving realities of international life, and in order that it may continue to play an effective role as the focal point for the management of the critical global issues of our time."
IDN,1992,Post–Cold War (1990–2001),Indonesian occupation of East Timor; Dili/Santa Cruz massacre (1991),23,139,False,,0.0,,,0.007194,international community,,,,"We the non-aligned countries have therefore resolved to play an active and constructive role in the revitalization, restructuring and democratization of the United Nations system. For this purpose, we have decided to establish a high-level working group charged with elaborating concrete proposals for the restructuring of the United Nations. We believe that a balanced relationship among the General Assembly, the Security Council, the Economic and Social Council and the Secretary-General is imperative. There should be greater accountability of the Security Council to the General Assembly on decisions and actions affecting the interests of the entire international community. The role of the General Assembly as a forum for deliberation, negotiation and decision-making must be enhanced. It is our conviction that the United Nations capacity for enhancing international development and cooperation should be strengthened by revitalizing the Economic and Social Council."
IDN,1992,Post–Cold War (1990–2001),Indonesian occupation of East Timor; Dili/Santa Cruz massacre (1991),24,141,False,,0.007092,occupation,,0.007092,mandate,,,,"We believe that the office of the Secretary-General should be provided with resources that are commensurate with its tasks, which have vastly expanded as a result of recent world events. The Secretary-General's mandate should be enlarged to enable him to take the necessary initiatives in the pursuit of preventive diplomacy and in enhancing the efficacy of United Nations peace-making, peace-keeping and peace-building operations. We believe also that it is time to address the matter of the size and composition of the Security Council. This, we realize, should be done with circumspection, for it involves a fundamental aspect of the Organization's purposes and functions. When the Charter of the United Nations was framed and its organs established in 1945, the main preoccupation of its founding members was rightly so that never again should the scourge of war be allowed to devastate humankind."
IDN,1992,Post–Cold War (1990–2001),Indonesian occupation of East Timor; Dili/Santa Cruz massacre (1991),25,144,False,,0.0,,,0.0,,,,,"They therefore envisioned a collective security system that they thought could be capable of preventing another world war. Since then, however, the world has changed in a most profound way. Over the past 47 years, numerous nations achieved their independence and joined the United Nations as sovereign Member States, thus giving the Organization near-universality in its composition. Their entry reflected the universal drive of peoples to liberate themselves from colonial bondage. But what was the ultimate goal of the struggle? They fought for political independence, not because it was an end unto itself, but because it was the necessary condition for the attainment of a further and larger goal: development. Those who fought for independence invariably had a vision of their own people attaining the blessings and the dignity of economic and social progress, which is never possible in a state of political subjugation."
IDN,1992,Post–Cold War (1990–2001),Indonesian occupation of East Timor; Dili/Santa Cruz massacre (1991),26,134,True,territorial_integrity,0.014925,occupation; colonization,,0.007463,colonialism,,,,"In a very real sense, true freedom is attained only through development, and the formal trappings of political independence are empty until they are substantiated by economic and social progress. While it may be true that colonialism in its classical form has virtually come to an end, the process of decolonization will not be finished until economic independence is achieved. Thus, if in the past the major preoccupation of the United Nations was, rightly, the prevention of another world conflagration and the liberation of peoples from political bondage, today the world, and therefore the United Nations, should be seized with the struggle of all countries for national development. This preoccupation should be reflected in the work of the United Nations and in the composition and dynamics of its organs, in particular the Security Council."
IDN,1992,Post–Cold War (1990–2001),Indonesian occupation of East Timor; Dili/Santa Cruz massacre (1991),27,129,False,,0.0,,,0.0,,,,,"We live in an age of development in which economic power has become more decisive than ever. We live in a world where billions of people in the developing countries of the South are beginning to assert their right to realize their economic and social potential. We believe therefore that the Security Council should be expanded to accommodate new members who, if they are not to be given veto powers, should at least serve as permanent members. They should join the Council on the basis of a combination of relevant criteria that more faithfully reflect the world situation today. That means that the criteria should also take into account the changing concept of security, which has now to emphasize the economic and social aspects as much as the military."
IDN,1992,Post–Cold War (1990–2001),Indonesian occupation of East Timor; Dili/Santa Cruz massacre (1991),28,162,False,,0.006173,fundamental rights,,0.0,,,,,"We cannot close our eyes to the fact that the economic policies of industrialized countries and the economic weight of the developing countries, particularly the most populous among them, have as much bearing on international peace and security as the armaments of the military Powers. We further believe that it may also be timely and pertinent that the manner in which the veto powers are now exercised should be subjected to a constructive review. The full elaboration of the meaning and intent of the Jakarta message will be found, not in our speeches, but in the concrete work of the Movement in the days to come. It is a momentous task that we have to undertake the building of a new world order dedicated to peace as well as to justice, to security as well as to development, to democracy both within and among States, and to the promotion of the fundamental rights of nations as well as of individual human beings."
IDN,1992,Post–Cold War (1990–2001),Indonesian occupation of East Timor; Dili/Santa Cruz massacre (1991),29,93,False,,0.0,,,0.010753,united nations charter,,,,"Let me re-emphasize that to the non-aligned countries, any new world order is viable and commonly acceptable only if based on recognition of the United Nations as its center-piece and its universal framework and if rooted in the fundamental principles of the United Nations Charter. This endeavour will take more than the exercise the best efforts of any single country or any group of countries. But with the help of God Almighty, with the support and participation of all nations that share our aspirations, we shall, God willing, achieve that new world order."
RUS,1995,Post–Cold War (1990–2001),First Chechen War: Grozny offensive and mass civilian casualties,0,147,False,,0.0,,,0.006803,international community,,,,"First of all, allow me to congratulate my colleague, Minister for Foreign Affairs of Portugal, Professor Diogo Freitas Do Amaral, on the occasion of his election to the high post of the President of the General Assembly. Each of the 50 sessions of the General Assembly has been a step for the international community on a difficult road in search of peace within itself, for the strengthening of the indispensable role of the United Nations. The current session will be marked as the anniversary session by the addresses to be made by the Heads of State and Government in late October. Russia’s views on the prospects and difficulties of establishing partnership in a multi-polar and interdependent world — and it is with equal partnership that we link our national and state interests — will be stated by the Head of the Russian State, President Boris Nikolayevich Yeltsin."
RUS,1995,Post–Cold War (1990–2001),First Chechen War: Grozny offensive and mass civilian casualties,1,126,True,,0.0,,whataboutism,0.015873,double standards; double standard,,,,"If half a century of experience of the United Nations teaches us anything, it teaches us first of all that only the equality of States and respect for the diversity of cultures, religions and national traditions can serve as the basis for security and prosperity in the modern world. But the formula “unity in diversity” also presupposes everyone’s compliance with fundamental principles of international law and order, respect for human rights and the promotion of economic progress. This is the essence of the United Nations Charter, which identifies both common ideals and goals and equal rights and obligations for all States without “double standards”. They say that generals always prepare for the last war. Politicians and diplomats have no right to prepare for the last peace."
RUS,1995,Post–Cold War (1990–2001),First Chechen War: Grozny offensive and mass civilian casualties,2,120,False,,0.008333,discrimination,,0.008333,humanitarian,,,,"On the contrary, it is necessary to avoid slipping back into a bloc mentality and dividing countries into “friends and foes”, whether in politics or in economics. We can indeed make the next 50 years an era of the United Nations if we accept as its basis the indivisibility of international security and sustainable social and economic development for all. This question becomes more and more acute against the background of humanitarian disasters in Africa and other regions of the “third world”, and the social price of the initial stage of reforms in the post-socialist countries. No one will be able to hide from global problems behind dividing lines of national egotism and economic discrimination, or even expanding military alliances."
RUS,1995,Post–Cold War (1990–2001),First Chechen War: Grozny offensive and mass civilian casualties,3,153,False,,0.006536,armed conflict,,0.006536,terrorism,,,,"Such things will not rein in, but rather spur on the spread of international terrorism and drugs, and whip up the flames of local conflicts and the arms race. One of the principles of the “Agenda for Development” which is being formulated now should be the early elimination of the remaining discriminatory restrictions in the world economy, trade and technology transfer. In particular, Russia, which is successfully implementing unparalleled reforms, should be recognized as an equal trade and economic partner with an economy in transition. Such a strategy should also provide for the promotion of the economic rehabilitation of countries and regions affected by armed conflicts. The United Nations, its specialized agencies and Member States should immediately begin to address directly the problem of the economic rehabilitation of Bosnia and the former Yugoslavia as a whole, whose peoples have suffered from war and economic sanctions that have been in effect for too long."
RUS,1995,Post–Cold War (1990–2001),First Chechen War: Grozny offensive and mass civilian casualties,4,129,False,,0.007752,settlement,,0.007752,international community,,,,"Russia is ready to take an active part in these efforts, and we do and will continue to contribute substantially to a political settlement. The real chances for such a settlement should not be sacrificed to power or unilateral approaches. The international community should make equally great efforts to achieve progress in all aspects of the peace process in the Middle East and the post-conflict rehabilitation of all States of that region. We congratulate Israel and the Palestinians on the occasion of their reaching an agreement in Taba, whose official signing ceremony will take place on 28 September next in Washington under the chairmanship of President Clinton. We intend to continue our joint efforts with the United States and to make our contribution to the coming Amman summit conference."
RUS,1995,Post–Cold War (1990–2001),First Chechen War: Grozny offensive and mass civilian casualties,5,126,True,,0.007937,armed forces,whataboutism,0.015873,double standards; double standard,,,,"Europe needs a new model of general and comprehensive security, without double standards or dividing lines. International dialogue on this issue is already under way. I believe that the active involvement of the United Nations and its specialized agencies is necessary to the efforts aimed at the development of this model. Incidentally, the General Assembly was born in the Old World. A new approach is required to disarmament issues in Europe. On the basis of the implementation of the Conventional Armed Forces in Europe Treaty (certainly taking into account new realities) as early as next spring we should arrive at new major agreements based on the unity of the vital security interests of the peoples of the continent instead of the bloc logic of the past."
RUS,1995,Post–Cold War (1990–2001),First Chechen War: Grozny offensive and mass civilian casualties,6,139,True,treaty_noncompliance,0.014388,nuclear test; non-proliferation treaty,,0.0,,,,,"Our proposal to all nuclear-weapon States to elaborate a treaty on nuclear safety and strategic stability has become even more timely. The indefinite extension of the Non-Proliferation Treaty establishes favourable conditions for this. Our common task is to create the necessary political conditions for those States that have not already done so to accede to it as non-nuclear States. We consider it necessary, as a matter of priority, to conclude as soon as possible, but not later than 1996, work on the comprehensive test-ban treaty. From this rostrum, Russia calls for a universal and permanent moratorium on nuclear tests. The summit of the “Political Eight” on nuclear safety, which is to be held next spring in Moscow at the initiative of the President of Russia and which was approved in Halifax, will make a major contribution to global stability."
RUS,1995,Post–Cold War (1990–2001),First Chechen War: Grozny offensive and mass civilian casualties,7,121,False,,0.0,,,0.0,,,,,"We would like the United Nations to take urgent measures on the prevention of illicit trafficking in light firearms and the proliferation of anti-personnel mines. It is these “light” firearms that have led to enormous human losses in Rwanda and Angola, Liberia and Bosnia, Tajikistan and Abkhazia. Russia has already introduced a moratorium on the export of the most dangerous types of anti-personnel mines. We urge other States to follow our example. This issue should be seriously considered in the United Nations Disarmament Commission. While supporting the activities of the Commission, we believe that it should adopt a new agenda corresponding to the current scale of cooperation in the area of security and to new threats and challenges in this field."
RUS,1995,Post–Cold War (1990–2001),First Chechen War: Grozny offensive and mass civilian casualties,8,128,False,,0.007812,apartheid,,0.0,,,,,"The problem of global adherence to a single standard in the area of human rights and basic democratic institutions is very acute. Russia, approaching free, multipartite parliamentary and presidential elections, is making its own contribution to the establishment of these very standards. We invite observers from foreign States and international organizations to attend the forthcoming elections. It was not so long ago that dozens of agenda items of the General Assembly were devoted to the struggle against apartheid. Now it seems unbelievable that this problem has been solved, owing to a large extent, to the efforts of the United Nations. I sincerely welcome the accomplishments of the people and the Government of South Africa, headed by Nelson Mandela, in the democratization and creation of a free, multiracial society."
RUS,1995,Post–Cold War (1990–2001),First Chechen War: Grozny offensive and mass civilian casualties,9,136,True,,0.0,,whataboutism,0.014706,double standards; double standard,,,,"But did we manage to overcome the danger of violence arising through fascism, racism, and political and religious extremism? Alas, the answer is far from reassuring. That is why the international community has no right to abandon its efforts in this direction and must not tolerate the emergence of double standards. The signing of the CIS conventions on human rights and fundamental freedoms and on the rights of national and language minorities was the response of the CIS States to the United Nations recommendations on the creation of a single humanitarian sphere in this part of the world. However, much has yet to be done before a unitary approach to human rights can become a norm of life for, among others, 25 million of our compatriots in some countries of the Commonwealth and the Baltic States."
RUS,1995,Post–Cold War (1990–2001),First Chechen War: Grozny offensive and mass civilian casualties,10,122,False,,0.0,,,0.008197,double standard,,,,"A double standard here is unacceptable. Russia is interested in the adoption at this session of decisions on such issues as the struggle against racism, all forms of xenophobia and aggressive nationalism, ensuring the rights of minorities and the promotion of democracy and the rule of law in countries in transition. The United Nations should further pursue its policy of qualitative improvement of the international human rights protection machinery, primarily by strengthening its control and preventive functions and enhancing its focus on specific action. The policy of single standards must become an incontestable rule in the sphere of peace-keeping as well. Justice without force is powerless, while force without justice is tyrannical. There have been many achievements in United Nations peace-keeping efforts."
RUS,1995,Post–Cold War (1990–2001),First Chechen War: Grozny offensive and mass civilian casualties,11,169,False,,0.005917,settlement,,0.005917,radical,,,,"Without the Blue Helmets, the world would be much more dangerous and dozens of conflicts would have been much more bloody. We are proud that approximately 20,000 Russian servicemen are serving as peace-keepers in United Nations and CIS operations. However, if we want force always to go hand-inhand with justice in the activities of the United Nations and those who cooperate in them, strict observance of Security Council decisions must be ensured. Here, the Secretary-General and his staff can always count on the support of Russia and, I am confident, of all other Members of the United Nations. The United Nations should be protected from setbacks like that which has occurred in Bosnia. In general, it is necessary radically to improve United Nations peace-keeping through precision of the criteria and terms of the United Nations involvement in areas of tension; a close linkage between peace-keeping operations and efforts to achieve the peaceful settlement of conflicts; the efficient operation of the whole functional chain — peace-keeping planning, command and control."
RUS,1995,Post–Cold War (1990–2001),First Chechen War: Grozny offensive and mass civilian casualties,12,137,False,,0.0,,,0.007299,save lives,,,,"We are for the earliest possible implementation of the Secretary-General’s proposal on the establishment of United Nations reserve forces. We welcome the conclusion of the Convention on the protection of United Nations personnel, which I signed today on behalf of Russia. This instrument will help to save lives of hundreds of peace-keepers in hot spots of the world. Peace-making activities undertaken by Russia and its Commonwealth partners contribute to a considerable extent to ensuring regional and international stability. We appreciate fruitful cooperation with the United Nations in Tajikistan and Georgia. However, the United Nations support of our collective efforts sometimes unfortunately reminds us of a saying: “Too little, too late”. Russia, together with its CIS partners, expects the United Nations to make a radical change in its attitude towards peacemaking problems in our part of the world."
RUS,1995,Post–Cold War (1990–2001),First Chechen War: Grozny offensive and mass civilian casualties,13,129,False,,0.007752,sanctions,,0.0,,,,,"During the 50 years of the existence of the United Nations, sanctions have been an instrument that the Organization has used to deal with the instigators of conflicts. Now, the time has come to give this instrument a more selective and precise nature. The principal criteria in this regard are: distinct objectives underlying sanctions, advanced coordination of conditions, and mechanisms for lifting them once the objectives are attained. As a newly elected member of the Executive Council of the Office of the United Nations High Commissioner for Refugees, Russia intends to make an essential contribution to overcoming a new global crisis, namely the tragedy of millions of refugees. To this end, we intend to seek practical results from the international conference on refugees and migrants within the post-Soviet space."
RUS,1995,Post–Cold War (1990–2001),First Chechen War: Grozny offensive and mass civilian casualties,14,112,True,,0.0,,counterterrorism,0.017857,terrorism; terrorist,,,,"At this session the General Assembly should give new impetus to collective efforts by the international community in combating crime, illicit drug-trafficking and terrorism. The explosions in Oklahoma and Paris, the taking of hostages in Budennovsk and chemical terrorist attacks in Tokyo — these are bells tolling for us all. Whatever agenda item we consider, we are convinced time and again that the answers are to be found only on the basis of a single standard: respect for the United Nations Charter and for the purposes and principles of the United Nations that have withstood the severe tests of the past five decades and are lighting the way into the twenty-first century."
CHN,1997,Post–Cold War (1990–2001),Tibet human rights situation; Xinjiang suppression of political activity,0,133,False,,0.0,,,0.0,,,,,"Please allow me to congratulate you, Sir, on your assumption of the presidency of the General Assembly at its current session. I believe your wisdom and experience will enable you to accomplish your lofty mission with distinction. At the same time, I would like to express my appreciation to Mr. Razali Ismail for his contribution as President of the General Assembly at its last session. This year, 1997, is no ordinary year for China. Last February, when Deng Xiaoping, the chief architect of China’s reform and opening-up, passed away, the 1.2 billion Chinese people were immersed in deep sorrow. Turning grief into strength, we are determined to heed his behest by deepening reform, opening the country still wider to the outside world, stepping up national development and promoting the cause of world peace."
CHN,1997,Post–Cold War (1990–2001),Tibet human rights situation; Xinjiang suppression of political activity,1,146,False,,0.0,,,0.006849,sovereignty,,,,"Here, on behalf of the Chinese Government and people, I would like once again to thank the United Nations and its Member States for the sincere condolences they expressed on the passing of Deng Xiaoping. Your kind words gave us strength at our time of bereavement. Just a few days ago, the Fifteenth National Congress of the Communist Party of China came to a triumphant conclusion in Beijing. This Congress, holding high the great banner of Deng Xiaoping theory, charts the future course of China’s development with a blueprint and displays the resolve to carry forward the cause of building socialism with Chinese characteristics well into the twenty-first century. On 1 July of this year, China resumed its exercise of sovereignty over Hong Kong, which wiped out our national humiliation of one and a half centuries and opened up a new chapter in our peaceful reunification."
